-0.159079, 0.442091, 2.117961
-0.151488, 0.756072, 2.124270
-0.144309, 1.056867, 2.120011
-0.133721, 1.185694, 2.164829
-0.355995, 0.920267, 2.307439
-0.348298, 1.006442, 2.481566
-0.283112, 0.790436, 2.343189
-0.262753, 0.713015, 2.295985
0.023788, 0.875240, 2.163420
0.163020, 0.914108, 2.354050
0.047714, 1.101427, 2.279334
0.022436, 1.097549, 2.262794
-0.218876, 0.440562, 2.062288
-0.169349, 0.007910, 2.019892
-0.145160, -0.439162, 1.959775
-0.238599, -0.456453, 1.890945
-0.093626, 0.428144, 2.098490
-0.132691, 0.015491, 1.955929
0.202993, -0.327984, 1.832510
0.210203, -0.445578, 1.806031
-0.146043, 0.983812, 2.123089
-0.259133, 0.699992, 2.274693
-0.265108, 0.709366, 2.279827
-0.024810, 1.097799, 2.226333
0.056122, 1.139039, 2.241000
