-0.054745, 0.268289, 2.358969
-0.020239, 0.545214, 2.240717
0.009963, 0.811840, 2.111547
0.021896, 0.894188, 2.091137
-0.144667, 0.746130, 2.074033
-0.142931, 0.520156, 2.020080
-0.111300, 0.306805, 1.960065
-0.082142, 0.280197, 1.913261
0.148957, 0.702213, 2.137508
0.091401, 0.497607, 2.062131
-0.017946, 0.343276, 1.964813
-0.066732, 0.283467, 1.907217
-0.123711, 0.273196, 2.316622
-0.219851, -0.033137, 2.135239
-0.155588, -0.514151, 2.250733
-0.191202, -0.499054, 2.098891
0.016053, 0.253871, 2.322387
0.094812, -0.039993, 2.106311
0.143963, -0.502721, 2.278555
0.160697, -0.554600, 2.164654
0.002604, 0.746916, 2.146043
-0.075562, 0.233575, 1.869001
-0.067760, 0.290576, 1.862055
-0.084728, 0.236636, 1.867147
-0.099765, 0.301039, 1.905500
