-0.146150, 0.310674, 2.259431
-0.094451, 0.579181, 2.201536
-0.043792, 0.835382, 2.132401
0.001424, 0.930409, 2.086765
-0.192885, 0.785141, 2.139640
-0.304992, 0.578664, 2.044214
-0.386964, 0.428907, 1.941888
-0.397945, 0.437784, 1.930426
0.090567, 0.715082, 2.086520
-0.070028, 0.594904, 2.007327
-0.293297, 0.500513, 1.944983
-0.384730, 0.459142, 1.924166
-0.217940, 0.317482, 2.214821
-0.221898, 0.014648, 2.152962
-0.199433, -0.438877, 2.117344
-0.206646, -0.500332, 2.017792
-0.069390, 0.293278, 2.227222
0.040819, 0.032837, 2.078648
0.198799, -0.386717, 2.076780
0.193026, -0.434439, 1.943679
-0.056438, 0.773222, 2.151779
-0.434353, 0.395233, 1.909421
-0.428755, 0.461106, 1.883059
-0.442139, 0.421003, 1.904455
-0.426180, 0.456788, 1.878240
