0.1814444, 0.1328811, 2.153736
0.2280949, 0.4500225, 2.22626
0.2720017, 0.753274, 2.28642
0.288538, 0.8951038, 2.300594
0.09100761, 0.6173235, 2.228778
-0.0003689872, 0.3959892, 2.169613
-0.01255945, 0.1817835, 2.019157
-0.007393917, 0.1385638, 2.010102
0.4140181, 0.5840836, 2.228133
0.4453071, 0.3473992, 2.174848
0.4314021, 0.1577275, 2.043041
0.4152324, 0.09530172, 2.006108
0.103816, 0.1380162, 2.113779
0.03463195, -0.2326766, 1.983768
0.006483075, -0.5384455, 1.924656
-0.01809692, -0.5952148, 1.827148
0.2522777, 0.1227849, 2.113254
0.2304657, -0.2283364, 2.040123
0.2031758, -0.540475, 2.00563
0.1937256, -0.6152344, 1.898438
0.2614319, 0.6792668, 2.273646
0.002104225, 0.1053453, 1.987647
-0.03219789, 0.1465752, 1.971641
0.4056689, 0.03928155, 1.984871
0.377001, 0.1087803, 1.988958
0.1814485, 0.1329068, 2.153806
0.2280899, 0.4500111, 2.226274
0.2719857, 0.7532262, 2.286416
0.2885532, 0.8950882, 2.300561
0.09146377, 0.6173235, 2.228581
-0.0002692376, 0.3960951, 2.16961
-0.0125583, 0.1817848, 2.019155
-0.007263185, 0.1374051, 2.009506
0.414049, 0.584083, 2.228048
0.4453906, 0.3474828, 2.174845
0.4312989, 0.1576391, 2.042923
0.4143742, 0.09676667, 2.004807
0.1038212, 0.1380458, 2.113853
0.03466092, -0.2324172, 1.983765
0.006456649, -0.5387657, 1.924731
-0.01811171, -0.595224, 1.827148
0.2522812, 0.1228065, 2.113326
0.2304859, -0.228319, 2.040092
0.203027, -0.5407103, 2.005782
0.193718, -0.6152344, 1.898458
0.2614202, 0.679233, 2.273647
-0.002515165, 0.1046776, 1.991168
-0.0407487, 0.1420266, 1.976429
0.4021695, 0.03948873, 1.984783
0.3767488, 0.1091131, 1.988947
0.1809571, 0.1325888, 2.153589
0.2279266, 0.4497284, 2.225966
0.2720999, 0.7528865, 2.285949
0.2884579, 0.8950303, 2.30043
0.09177633, 0.6172695, 2.228598
0.0002357744, 0.3960722, 2.169305
-0.01240264, 0.1819613, 2.018939
-0.006014709, 0.139392, 2.007835
0.4142942, 0.5840726, 2.227947
0.4455358, 0.3475075, 2.174716
0.4312105, 0.1577479, 2.042821
0.4161194, 0.09729254, 2.001902
0.1033276, 0.1376994, 2.113644
0.03471797, -0.2324138, 1.983705
0.006381807, -0.5389987, 1.924551
-0.01825261, -0.5952011, 1.826964
0.2518032, 0.1225123, 2.113103
0.2305508, -0.2282693, 2.039976
0.2029869, -0.5412522, 2.005773
0.1936966, -0.6151955, 1.898406
0.2614601, 0.6789133, 2.27323
0.004727237, 0.1122613, 1.971163
-0.0002831764, 0.1659479, 1.959697
0.4036106, 0.03872821, 1.980731
0.3732531, 0.1014897, 1.976929
0.1809619, 0.132636, 2.153555
0.2279095, 0.4497562, 2.225863
0.27204, 0.7528797, 2.285702
0.2884988, 0.8949569, 2.300253
0.09190594, 0.6171806, 2.228486
0.00063144, 0.3958731, 2.169144
-0.01234761, 0.1819369, 2.01891
-0.005612357, 0.138108, 2.008915
0.4143305, 0.5840744, 2.227663
0.4455576, 0.3474211, 2.174416
0.4308009, 0.1572489, 2.042357
0.415077, 0.09657053, 2.003417
0.1033337, 0.1377323, 2.113615
0.03476447, -0.2325, 1.983602
0.006380821, -0.5390162, 1.924636
-0.01825304, -0.5952016, 1.826901
0.2518066, 0.122576, 2.113068
0.2307417, -0.2277208, 2.039656
0.2028477, -0.5412905, 2.005817
0.1936605, -0.615167, 1.898407
0.2614135, 0.6789177, 2.273025
0.01083044, 0.1136324, 1.966995
-0.002068536, 0.1638885, 1.959747
0.4054844, 0.03760601, 1.982118
0.3753113, 0.1058672, 1.98435
0.1808558, 0.1324915, 2.153568
0.2278932, 0.4497372, 2.225851
0.272055, 0.7529089, 2.285663
0.2884775, 0.8949924, 2.300236
0.09203707, 0.6172137, 2.228501
0.00137121, 0.396324, 2.16947
-0.01227364, 0.1820323, 2.018922
